scenario_group_id,business_profile_id,request_id,lot_id,candidate_id,source_type,product_category,product_subcategory,action_type,business_type,storage_requirement_mode,urgency_level,surplus_source,destination_type,seasonality_status,package_format,planning_quantity,remaining_shelf_life_days,remaining_safe_window_hours,remaining_commercial_window_days,unit_cost,normal_selling_price,offered_or_selling_price_per_unit,direct_action_cost,logistics_cost,handling_cost,estimated_completion_hours,active_demand_quantity,available_capacity,minimum_order_quantity,capability_resource_ratio,demand_coverage_ratio,demand_freshness_hours,distance_km,package_volume_ml,package_weight_g,simulated_rescue_outcome
SG-01284,BP-084,SYN-REQ-01284,SYN-LOT-01284,SYN-CAND-01284-04,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,EXTERNAL_PARTNER,SMALL_RETAIL,SAFETY_CRITICAL_COLD_CHAIN,CRITICAL,USER_DECLARED,EXTERNAL_PARTNER,POST_SEASON,BOX,135,46,652.08,8.55,66506.04,105691.4,89784.84,19456.91,34353.79,22580.54,61.22,96,122,66,0.9037,0.7111,53.81,13.7,919.14,1373.94,1
SG-01284,BP-084,SYN-REQ-01284,SYN-LOT-01284,SYN-CAND-01284-05,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,WHOLESALE,SMALL_RETAIL,SAFETY_CRITICAL_COLD_CHAIN,CRITICAL,USER_DECLARED,WHOLESALE_BUYER,POST_SEASON,BOX,135,320,557.4,71.11,8313.5,14456.35,12033.47,2417.48,61368.1,3791.61,468.64,272,279,36,2.0667,2.0148,135.29,25.58,192.8,8130.39,0
SG-01285,BP-085,SYN-REQ-01285,SYN-LOT-01285,SYN-CAND-01285-01,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,PROMOTIONAL_BONUS,SMALL_FNB,SAFETY_CRITICAL_COLD_CHAIN,LOW,USER_DECLARED,LOCAL_CUSTOMER,IN_SEASON,PACK,195,257,404.46,90.72,56117.52,95130.42,85122.7,30466.46,0.0,21861.96,139.1,258,331,1,1.6974,1.3231,108.5,0.0,348.83,7564.71,1
SG-01285,BP-085,SYN-REQ-01285,SYN-LOT-01285,SYN-CAND-01285-02,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,INTERNAL_REPURPOSE,SMALL_FNB,SAFETY_CRITICAL_COLD_CHAIN,LOW,USER_DECLARED,INTERNAL_OPERATION,IN_SEASON,PACK,195,359,85.59,84.22,20463.86,33693.75,17180.44,45347.75,0.0,13948.37,33.16,379,105,1,0.5385,1.9436,100.1,0.0,1926.41,3585.41,1
SG-01285,BP-085,SYN-REQ-01285,SYN-LOT-01285,SYN-CAND-01285-03,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,RETURN_TO_SUPPLIER,SMALL_FNB,SAFETY_CRITICAL_COLD_CHAIN,LOW,USER_DECLARED,SUPPLIER,IN_SEASON,PACK,195,281,409.72,118.06,13930.38,16139.74,11081.55,5830.0,5955.44,16385.31,283.01,420,320,168,1.641,2.1538,153.1,1.59,1050.44,8692.47,1
SG-01286,BP-086,SYN-REQ-01286,SYN-LOT-01286,SYN-CAND-01286-01,SYNTHETIC_GENERATED,BAKERY,BREAD,DONATION,MEDIUM_RETAIL,AMBIENT_ALLOWED,MEDIUM,RULE_TRIGGERED,DONATION_PARTNER,NOT_APPLICABLE,PACK,158,142,395.68,115.72,30289.55,33993.96,0.0,30910.35,58624.25,15788.45,201.43,275,96,1,0.6076,1.7405,140.46,3.23,773.78,9914.3,1
SG-01286,BP-086,SYN-REQ-01286,SYN-LOT-01286,SYN-CAND-01286-02,SYNTHETIC_GENERATED,BAKERY,BREAD,INTERNAL_USE,MEDIUM_RETAIL,AMBIENT_ALLOWED,MEDIUM,RULE_TRIGGERED,INTERNAL_OPERATION,NOT_APPLICABLE,PACK,158,347,594.12,66.14,51374.42,91790.68,0.0,24296.71,0.0,7737.78,135.05,304,95,1,0.6013,1.9241,145.82,0.0,2221.61,3140.93,1
SG-01286,BP-086,SYN-REQ-01286,SYN-LOT-01286,SYN-CAND-01286-03,SYNTHETIC_GENERATED,BAKERY,BREAD,PROMOTIONAL_BONUS,MEDIUM_RETAIL,AMBIENT_ALLOWED,MEDIUM,RULE_TRIGGERED,LOCAL_CUSTOMER,NOT_APPLICABLE,PACK,158,333,625.82,89.07,61906.38,83728.38,49131.81,21448.59,0.0,12351.11,132.97,139,116,1,0.7342,0.8797,36.58,0.0,4987.81,2872.47,1
SG-01286,BP-086,SYN-REQ-01286,SYN-LOT-01286,SYN-CAND-01286-04,SYNTHETIC_GENERATED,BAKERY,BREAD,RETURN_TO_SUPPLIER,MEDIUM_RETAIL,AMBIENT_ALLOWED,MEDIUM,RULE_TRIGGERED,SUPPLIER,NOT_APPLICABLE,PACK,158,310,124.39,79.73,13356.89,15787.84,6701.94,20345.56,57195.51,8870.57,76.5,202,424,18,2.6835,1.2785,32.3,33.23,2243.33,4603.17,1
SG-01286,BP-086,SYN-REQ-01286,SYN-LOT-01286,SYN-CAND-01286-05,SYNTHETIC_GENERATED,BAKERY,BREAD,INTERNAL_REPURPOSE,MEDIUM_RETAIL,AMBIENT_ALLOWED,MEDIUM,RULE_TRIGGERED,INTERNAL_OPERATION,NOT_APPLICABLE,PACK,158,217,110.99,103.72,33209.07,40086.67,17209.21,18859.58,0.0,3695.27,67.17,415,473,1,2.9937,2.6266,72.14,0.0,3102.73,4975.75,1
SG-01287,BP-087,SYN-REQ-01287,SYN-LOT-01287,SYN-CAND-01287-01,SYNTHETIC_GENERATED,PERSONAL_CARE,HAIR_CARE,INTERNAL_USE,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,RULE_TRIGGERED,INTERNAL_OPERATION,IN_SEASON,PACK,135,196,145.75,19.86,77895.08,119382.0,0.0,6038.2,0.0,22387.61,64.49,245,179,1,1.3259,1.8148,142.96,0.0,119.84,7876.56,1
SG-01287,BP-087,SYN-REQ-01287,SYN-LOT-01287,SYN-CAND-01287-02,SYNTHETIC_GENERATED,PERSONAL_CARE,HAIR_CARE,INTERNAL_REPURPOSE,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,RULE_TRIGGERED,INTERNAL_OPERATION,IN_SEASON,PACK,135,256,135.15,63.97,74661.31,114366.19,90669.52,24169.21,0.0,538.21,57.65,101,171,1,1.2667,0.7481,40.63,0.0,1732.85,1846.11,1
SG-01287,BP-087,SYN-REQ-01287,SYN-LOT-01287,SYN-CAND-01287-03,SYNTHETIC_GENERATED,PERSONAL_CARE,HAIR_CARE,RETURN_TO_SUPPLIER,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,RULE_TRIGGERED,SUPPLIER,IN_SEASON,PACK,135,364,539.08,42.12,14066.11,20833.32,20124.99,41951.93,65126.04,23927.22,500.59,249,77,28,0.5704,1.8444,146.13,37.65,4658.29,4948.17,1
SG-01287,BP-087,SYN-REQ-01287,SYN-LOT-01287,SYN-CAND-01287-04,SYNTHETIC_GENERATED,PERSONAL_CARE,HAIR_CARE,BUNDLE,MEDIUM_RETAIL,AMBIENT_ALLOWED,CRITICAL,RULE_TRIGGERED,LOCAL_CUSTOMER,IN_SEASON,PACK,135,39,629.97,1.0,20012.25,31243.12,20264.29,19086.37,0.0,2538.44,7.48,96,304,1,2.2519,0.7111,125.51,0.0,3453.75,235.86,0
SG-01288,BP-088,SYN-REQ-01288,SYN-LOT-01288,SYN-CAND-01288-01,SYNTHETIC_GENERATED,PACKAGED_FOOD,DRY_FOOD,LOCAL_DISCOUNT,MEDIUM_RETAIL,AMBIENT_ALLOWED,LOW,USER_DECLARED,LOCAL_CUSTOMER,IN_SEASON,CAN,109,15,18.22,3.42,56513.51,83724.77,54647.16,10400.53,0.0,24993.83,6.2,205,229,1,2.1009,1.8807,156.21,0.0,3853.95,6913.04,1
SG-01288,BP-088,SYN-REQ-01288,SYN-LOT-01288,SYN-CAND-01288-02,SYNTHETIC_GENERATED,PACKAGED_FOOD,DRY_FOOD,WHOLESALE,MEDIUM_RETAIL,AMBIENT_ALLOWED,LOW,USER_DECLARED,WHOLESALE_BUYER,IN_SEASON,CAN,109,24,103.17,20.64,61894.78,99297.8,65337.95,29388.95,58265.52,2136.94,89.47,82,233,37,2.1376,0.7523,5.81,28.72,1084.27,2755.93,1
SG-01288,BP-088,SYN-REQ-01288,SYN-LOT-01288,SYN-CAND-01288-03,SYNTHETIC_GENERATED,PACKAGED_FOOD,DRY_FOOD,DONATION,MEDIUM_RETAIL,AMBIENT_ALLOWED,LOW,USER_DECLARED,DONATION_PARTNER,IN_SEASON,CAN,109,81,117.48,53.93,16168.73,22848.03,0.0,5496.82,53987.75,18201.33,88.06,212,154,1,1.4128,1.945,115.31,31.51,2106.83,9751.86,1
SG-01288,BP-088,SYN-REQ-01288,SYN-LOT-01288,SYN-CAND-01288-04,SYNTHETIC_GENERATED,PACKAGED_FOOD,DRY_FOOD,BUNDLE,MEDIUM_RETAIL,AMBIENT_ALLOWED,LOW,USER_DECLARED,LOCAL_CUSTOMER,IN_SEASON,CAN,109,355,235.02,108.58,20818.77,34650.76,26272.21,46412.24,0.0,9320.9,63.32,58,86,1,0.789,0.5321,41.77,0.0,1411.03,1367.26,1
SG-01288,BP-088,SYN-REQ-01288,SYN-LOT-01288,SYN-CAND-01288-05,SYNTHETIC_GENERATED,PACKAGED_FOOD,DRY_FOOD,PROMOTIONAL_BONUS,MEDIUM_RETAIL,AMBIENT_ALLOWED,LOW,USER_DECLARED,LOCAL_CUSTOMER,IN_SEASON,CAN,109,53,509.67,2.81,61488.25,79596.54,28543.32,29023.41,0.0,13248.56,61.91,327,319,1,2.9266,3.0,71.51,0.0,3262.96,752.7,0
SG-01288,BP-088,SYN-REQ-01288,SYN-LOT-01288,SYN-CAND-01288-06,SYNTHETIC_GENERATED,PACKAGED_FOOD,DRY_FOOD,BRANCH_TRANSFER,MEDIUM_RETAIL,AMBIENT_ALLOWED,LOW,USER_DECLARED,BRANCH,IN_SEASON,CAN,109,327,612.44,81.26,73921.5,82119.39,31525.63,41651.53,12385.35,1835.31,254.01,148,115,53,1.055,1.3578,137.05,28.0,3206.66,2313.2,0
SG-01289,BP-089,SYN-REQ-01289,SYN-LOT-01289,SYN-CAND-01289-01,SYNTHETIC_GENERATED,FRESH_PRODUCE,FRUIT,INTERNAL_REPURPOSE,SMALL_RETAIL,CHILLED_PREFERRED,MEDIUM,CALCULATED,INTERNAL_OPERATION,PRE_SEASON,PACK,84,311,366.11,28.22,21570.08,28177.0,26244.06,24266.11,0.0,12138.24,308.76,223,87,1,1.0357,2.6548,102.05,0.0,3226.46,6857.08,1
SG-01289,BP-089,SYN-REQ-01289,SYN-LOT-01289,SYN-CAND-01289-02,SYNTHETIC_GENERATED,FRESH_PRODUCE,FRUIT,BUNDLE,SMALL_RETAIL,CHILLED_PREFERRED,MEDIUM,CALCULATED,LOCAL_CUSTOMER,PRE_SEASON,PACK,84,89,434.78,87.27,60798.04,79864.31,71454.6,5079.28,0.0,987.7,229.78,162,213,1,2.5357,1.9286,32.01,0.0,1265.85,8490.3,1
SG-01289,BP-089,SYN-REQ-01289,SYN-LOT-01289,SYN-CAND-01289-03,SYNTHETIC_GENERATED,FRESH_PRODUCE,FRUIT,RETURN_TO_SUPPLIER,SMALL_RETAIL,CHILLED_PREFERRED,MEDIUM,CALCULATED,SUPPLIER,PRE_SEASON,PACK,84,19,301.79,7.68,22550.33,26837.15,10984.45,27085.48,11384.71,13355.96,33.37,64,72,3,0.8571,0.7619,68.67,37.89,3136.13,3449.51,1
SG-01289,BP-089,SYN-REQ-01289,SYN-LOT-01289,SYN-CAND-01289-04,SYNTHETIC_GENERATED,FRESH_PRODUCE,FRUIT,LOCAL_DISCOUNT,SMALL_RETAIL,CHILLED_PREFERRED,MEDIUM,CALCULATED,LOCAL_CUSTOMER,PRE_SEASON,PACK,84,143,228.26,19.84,11563.72,15147.32,14930.71,11983.81,0.0,10985.54,140.17,186,46,1,0.5476,2.2143,45.57,0.0,1574.47,2624.47,1
SG-01290,BP-090,SYN-REQ-01290,SYN-LOT-01290,SYN-CAND-01290-01,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,BRANCH_TRANSFER,MEDIUM_FNB,SAFETY_CRITICAL_COLD_CHAIN,HIGH,RULE_TRIGGERED,BRANCH,NOT_APPLICABLE,BOX,219,45,664.34,39.9,2182.86,3045.74,1595.66,27276.51,49039.57,2121.84,416.62,467,124,97,0.5662,2.1324,121.47,10.64,268.83,7198.84,1
SG-01290,BP-090,SYN-REQ-01290,SYN-LOT-01290,SYN-CAND-01290-02,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,PROMOTIONAL_BONUS,MEDIUM_FNB,SAFETY_CRITICAL_COLD_CHAIN,HIGH,RULE_TRIGGERED,LOCAL_CUSTOMER,NOT_APPLICABLE,BOX,219,40,707.82,4.86,75754.64,103192.97,91666.32,48523.62,0.0,16553.97,10.74,545,383,1,1.7489,2.4886,37.66,0.0,1632.74,453.33,1
SG-01290,BP-090,SYN-REQ-01290,SYN-LOT-01290,SYN-CAND-01290-03,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,INTERNAL_REPURPOSE,MEDIUM_FNB,SAFETY_CRITICAL_COLD_CHAIN,HIGH,RULE_TRIGGERED,INTERNAL_OPERATION,NOT_APPLICABLE,BOX,219,253,205.41,111.36,16625.37,27410.25,27155.33,6434.72,0.0,17748.03,41.29,615,583,1,2.6621,2.8082,42.63,0.0,2402.36,3249.74,1
SG-01290,BP-090,SYN-REQ-01290,SYN-LOT-01290,SYN-CAND-01290-04,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,INTERNAL_USE,MEDIUM_FNB,SAFETY_CRITICAL_COLD_CHAIN,HIGH,RULE_TRIGGERED,INTERNAL_OPERATION,NOT_APPLICABLE,BOX,219,82,117.65,19.19,11575.16,14240.92,0.0,10833.22,0.0,16425.76,38.84,207,387,1,1.7671,0.9452,43.59,0.0,1041.98,8927.8,0
SG-01290,BP-090,SYN-REQ-01290,SYN-LOT-01290,SYN-CAND-01290-05,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,DONATION,MEDIUM_FNB,SAFETY_CRITICAL_COLD_CHAIN,HIGH,RULE_TRIGGERED,DONATION_PARTNER,NOT_APPLICABLE,BOX,219,254,646.25,99.98,20458.79,26850.12,0.0,10366.61,28810.31,13911.13,139.83,371,328,1,1.4977,1.6941,153.89,15.72,299.49,7616.39,1
SG-01290,BP-090,SYN-REQ-01290,SYN-LOT-01290,SYN-CAND-01290-06,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,BUNDLE,MEDIUM_FNB,SAFETY_CRITICAL_COLD_CHAIN,HIGH,RULE_TRIGGERED,LOCAL_CUSTOMER,NOT_APPLICABLE,BOX,219,4,59.78,3.6,11675.36,19775.72,16726.3,29726.2,0.0,4729.36,40.65,264,601,1,2.7443,1.2055,81.54,0.0,1325.48,9264.35,1
SG-01290,BP-090,SYN-REQ-01290,SYN-LOT-01290,SYN-CAND-01290-07,SYNTHETIC_GENERATED,FROZEN_PREPARED_FOOD,FROZEN_SNACK,EXTERNAL_PARTNER,MEDIUM_FNB,SAFETY_CRITICAL_COLD_CHAIN,HIGH,RULE_TRIGGERED,EXTERNAL_PARTNER,NOT_APPLICABLE,BOX,219,287,162.81,19.98,25953.54,39296.25,24312.59,4324.84,66780.33,10795.34,63.74,157,281,75,1.2831,0.7169,9.84,11.21,3404.93,3523.42,1
SG-01291,BP-091,SYN-REQ-01291,SYN-LOT-01291,SYN-CAND-01291-01,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,INTERNAL_REPURPOSE,MEDIUM_WHOLESALER,CHILLED_PREFERRED,HIGH,RULE_TRIGGERED,INTERNAL_OPERATION,IN_SEASON,BOX,116,98,607.84,84.0,18734.31,28449.92,15951.87,19120.65,0.0,3718.46,191.5,160,82,1,0.7069,1.3793,153.52,0.0,3821.2,2327.3,1
SG-01291,BP-091,SYN-REQ-01291,SYN-LOT-01291,SYN-CAND-01291-02,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,DONATION,MEDIUM_WHOLESALER,CHILLED_PREFERRED,HIGH,RULE_TRIGGERED,DONATION_PARTNER,IN_SEASON,BOX,116,194,716.04,76.98,45897.11,60249.14,0.0,47738.16,50468.57,7428.21,119.64,297,71,1,0.6121,2.5603,38.93,22.81,3202.07,6049.99,1
SG-01291,BP-091,SYN-REQ-01291,SYN-LOT-01291,SYN-CAND-01291-03,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,PROMOTIONAL_BONUS,MEDIUM_WHOLESALER,CHILLED_PREFERRED,HIGH,RULE_TRIGGERED,LOCAL_CUSTOMER,IN_SEASON,BOX,116,65,29.32,18.65,45575.07,72587.41,50920.07,35271.87,0.0,12285.39,24.79,85,255,1,2.1983,0.7328,72.93,0.0,4043.11,9333.26,1
SG-01291,BP-091,SYN-REQ-01291,SYN-LOT-01291,SYN-CAND-01291-04,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,RETURN_TO_SUPPLIER,MEDIUM_WHOLESALER,CHILLED_PREFERRED,HIGH,RULE_TRIGGERED,SUPPLIER,IN_SEASON,BOX,116,87,587.69,49.04,12768.9,15242.24,5817.96,38506.9,61422.23,4915.62,236.58,117,94,47,0.8103,1.0086,112.64,35.03,1639.4,4708.56,0
SG-01291,BP-091,SYN-REQ-01291,SYN-LOT-01291,SYN-CAND-01291-05,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,BRANCH_TRANSFER,MEDIUM_WHOLESALER,CHILLED_PREFERRED,HIGH,RULE_TRIGGERED,BRANCH,IN_SEASON,BOX,116,363,25.03,101.95,13217.82,19062.74,18313.57,13328.39,57745.53,9779.17,15.96,253,149,50,1.2845,2.181,131.07,17.74,4415.7,8416.78,0
SG-01291,BP-091,SYN-REQ-01291,SYN-LOT-01291,SYN-CAND-01291-06,SYNTHETIC_GENERATED,PACKAGED_BEVERAGE,BOTTLED_DRINK,INTERNAL_USE,MEDIUM_WHOLESALER,CHILLED_PREFERRED,HIGH,RULE_TRIGGERED,INTERNAL_OPERATION,IN_SEASON,BOX,116,343,596.84,33.64,48225.96,81757.47,0.0,36574.09,0.0,21598.29,37.94,265,304,1,2.6207,2.2845,108.02,0.0,1835.99,4838.49,1
SG-01292,BP-092,SYN-REQ-01292,SYN-LOT-01292,SYN-CAND-01292-01,SYNTHETIC_GENERATED,CHOCOLATE,CONFECTIONERY,INTERNAL_USE,SMALL_RETAIL,AMBIENT_ALLOWED,HIGH,RULE_TRIGGERED,INTERNAL_OPERATION,PRE_SEASON,BAR,165,1,21.91,1.0,66150.49,74750.05,0.0,27516.15,0.0,13934.8,2.48,182,179,1,1.0848,1.103,76.6,0.0,4720.91,710.36,0
SG-01292,BP-092,SYN-REQ-01292,SYN-LOT-01292,SYN-CAND-01292-02,SYNTHETIC_GENERATED,CHOCOLATE,CONFECTIONERY,EXTERNAL_PARTNER,SMALL_RETAIL,AMBIENT_ALLOWED,HIGH,RULE_TRIGGERED,EXTERNAL_PARTNER,PRE_SEASON,BAR,165,83,63.82,68.09,73433.61,81951.91,31871.1,44511.18,8475.5,14532.0,33.06,84,314,16,1.903,0.5091,71.7,21.52,2427.32,9811.65,1
SG-01292,BP-092,SYN-REQ-01292,SYN-LOT-01292,SYN-CAND-01292-03,SYNTHETIC_GENERATED,CHOCOLATE,CONFECTIONERY,LOCAL_DISCOUNT,SMALL_RETAIL,AMBIENT_ALLOWED,HIGH,RULE_TRIGGERED,LOCAL_CUSTOMER,PRE_SEASON,BAR,165,175,674.34,21.77,57256.61,92847.32,85150.28,44105.65,0.0,14492.65,447.57,95,451,1,2.7333,0.5758,22.29,0.0,3388.04,7500.4,0
SG-01292,BP-092,SYN-REQ-01292,SYN-LOT-01292,SYN-CAND-01292-04,SYNTHETIC_GENERATED,CHOCOLATE,CONFECTIONERY,DONATION,SMALL_RETAIL,AMBIENT_ALLOWED,HIGH,RULE_TRIGGERED,DONATION_PARTNER,PRE_SEASON,BAR,165,102,103.48,32.72,5679.97,9569.05,0.0,35841.35,35918.11,23232.56,66.38,387,495,1,3.0,2.3455,160.61,27.3,3154.13,9847.8,1
SG-01292,BP-092,SYN-REQ-01292,SYN-LOT-01292,SYN-CAND-01292-05,SYNTHETIC_GENERATED,CHOCOLATE,CONFECTIONERY,WHOLESALE,SMALL_RETAIL,AMBIENT_ALLOWED,HIGH,RULE_TRIGGERED,WHOLESALE_BUYER,PRE_SEASON,BAR,165,2,42.77,1.64,27607.51,48489.83,31285.64,26405.37,13492.79,11846.33,28.99,311,348,74,2.1091,1.8848,36.37,35.18,1236.52,9890.67,1
SG-01292,BP-092,SYN-REQ-01292,SYN-LOT-01292,SYN-CAND-01292-06,SYNTHETIC_GENERATED,CHOCOLATE,CONFECTIONERY,BRANCH_TRANSFER,SMALL_RETAIL,AMBIENT_ALLOWED,HIGH,RULE_TRIGGERED,BRANCH,PRE_SEASON,BAR,165,327,247.31,39.25,66052.7,90782.83,43829.95,47840.07,46941.43,840.4,199.89,431,214,158,1.297,2.6121,160.73,35.74,4754.84,5099.41,0
SG-01292,BP-092,SYN-REQ-01292,SYN-LOT-01292,SYN-CAND-01292-07,SYNTHETIC_GENERATED,CHOCOLATE,CONFECTIONERY,BUNDLE,SMALL_RETAIL,AMBIENT_ALLOWED,HIGH,RULE_TRIGGERED,LOCAL_CUSTOMER,PRE_SEASON,BAR,165,216,490.18,109.08,70173.13,122838.06,117126.09,45464.35,0.0,24988.39,88.55,426,310,1,1.8788,2.5818,145.38,0.0,232.68,9993.2,1
SG-01292,BP-092,SYN-REQ-01292,SYN-LOT-01292,SYN-CAND-01292-08,SYNTHETIC_GENERATED,CHOCOLATE,CONFECTIONERY,RETURN_TO_SUPPLIER,SMALL_RETAIL,AMBIENT_ALLOWED,HIGH,RULE_TRIGGERED,SUPPLIER,PRE_SEASON,BAR,165,126,591.6,62.26,63489.58,112662.26,92270.39,622.2,13764.3,12271.42,178.78,134,262,7,1.5879,0.8121,32.04,8.35,1779.31,7346.12,1
SG-01293,BP-093,SYN-REQ-01293,SYN-LOT-01293,SYN-CAND-01293-01,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,CLEANER,WHOLESALE,SMALL_RETAIL,AMBIENT_ALLOWED,CRITICAL,CALCULATED,WHOLESALE_BUYER,NOT_APPLICABLE,PACK,135,320,418.05,32.38,8913.99,11964.36,6812.51,27934.39,37105.51,14633.63,308.53,156,217,26,1.6074,1.1556,120.68,28.84,4455.73,8589.49,1
SG-01293,BP-093,SYN-REQ-01293,SYN-LOT-01293,SYN-CAND-01293-02,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,CLEANER,BUNDLE,SMALL_RETAIL,AMBIENT_ALLOWED,CRITICAL,CALCULATED,LOCAL_CUSTOMER,NOT_APPLICABLE,PACK,135,298,701.06,39.47,61139.73,83743.09,73358.95,38713.46,0.0,16322.96,438.19,372,321,1,2.3778,2.7556,65.69,0.0,3142.55,3622.45,1
SG-01293,BP-093,SYN-REQ-01293,SYN-LOT-01293,SYN-CAND-01293-03,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,CLEANER,DONATION,SMALL_RETAIL,AMBIENT_ALLOWED,CRITICAL,CALCULATED,DONATION_PARTNER,NOT_APPLICABLE,PACK,135,336,271.5,61.14,74761.95,125689.79,0.0,32088.97,56302.7,17200.04,190.21,70,212,1,1.5704,0.5185,152.76,37.17,2554.24,5419.38,0
SG-01293,BP-093,SYN-REQ-01293,SYN-LOT-01293,SYN-CAND-01293-04,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,CLEANER,INTERNAL_USE,SMALL_RETAIL,AMBIENT_ALLOWED,CRITICAL,CALCULATED,INTERNAL_OPERATION,NOT_APPLICABLE,PACK,135,222,355.85,93.83,64744.21,81966.17,0.0,40951.28,0.0,4253.23,251.31,347,381,1,2.8222,2.5704,148.75,0.0,3444.28,1725.64,0
SG-01293,BP-093,SYN-REQ-01293,SYN-LOT-01293,SYN-CAND-01293-05,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,CLEANER,LOCAL_DISCOUNT,SMALL_RETAIL,AMBIENT_ALLOWED,CRITICAL,CALCULATED,LOCAL_CUSTOMER,NOT_APPLICABLE,PACK,135,188,390.33,15.52,28553.5,33838.75,32806.67,40919.05,0.0,19687.28,163.65,238,363,1,2.6889,1.763,119.75,0.0,3965.43,8372.54,1
SG-01293,BP-093,SYN-REQ-01293,SYN-LOT-01293,SYN-CAND-01293-06,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,CLEANER,BRANCH_TRANSFER,SMALL_RETAIL,AMBIENT_ALLOWED,CRITICAL,CALCULATED,BRANCH,NOT_APPLICABLE,PACK,135,316,40.9,80.26,53165.16,63963.0,44863.65,26601.7,60235.59,21808.95,35.75,78,239,60,1.7704,0.5778,126.99,17.0,1875.12,6563.82,1
SG-01293,BP-093,SYN-REQ-01293,SYN-LOT-01293,SYN-CAND-01293-07,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,CLEANER,INTERNAL_REPURPOSE,SMALL_RETAIL,AMBIENT_ALLOWED,CRITICAL,CALCULATED,INTERNAL_OPERATION,NOT_APPLICABLE,PACK,135,114,177.6,90.99,21028.18,26106.49,10340.78,18050.36,0.0,24620.96,15.4,309,289,1,2.1407,2.2889,100.02,0.0,3953.85,7934.56,1
SG-01293,BP-093,SYN-REQ-01293,SYN-LOT-01293,SYN-CAND-01293-08,SYNTHETIC_GENERATED,HOUSEHOLD_CLEANING,CLEANER,RETURN_TO_SUPPLIER,SMALL_RETAIL,AMBIENT_ALLOWED,CRITICAL,CALCULATED,SUPPLIER,NOT_APPLICABLE,PACK,135,84,466.25,45.63,36675.13,42194.74,18080.45,15096.85,27515.59,4216.44,339.4,213,213,121,1.5778,1.5778,93.05,9.25,755.1,425.86,1
SG-01294,BP-094,SYN-REQ-01294,SYN-LOT-01294,SYN-CAND-01294-01,SYNTHETIC_GENERATED,CHILLED_DAIRY,YOGURT,WHOLESALE,SMALL_RETAIL,SAFETY_CRITICAL_COLD_CHAIN,CRITICAL,RULE_TRIGGERED,WHOLESALE_BUYER,IN_SEASON,CUP,238,53,686.24,52.2,60885.68,69397.5,57488.89,43383.99,46658.92,20756.12,269.56,232,678,215,2.8487,0.9748,59.33,10.47,1032.04,2950.64,1
SG-01294,BP-094,SYN-REQ-01294,SYN-LOT-01294,SYN-CAND-01294-02,SYNTHETIC_GENERATED,CHILLED_DAIRY,YOGURT,PROMOTIONAL_BONUS,SMALL_RETAIL,SAFETY_CRITICAL_COLD_CHAIN,CRITICAL,RULE_TRIGGERED,LOCAL_CUSTOMER,IN_SEASON,CUP,238,361,104.29,40.77,2389.96,3193.7,2616.92,3930.47,0.0,18280.48,26.16,394,263,1,1.105,1.6555,22.86,0.0,4852.43,7760.97,1
SG-01294,BP-094,SYN-REQ-01294,SYN-LOT-01294,SYN-CAND-01294-03,SYNTHETIC_GENERATED,CHILLED_DAIRY,YOGURT,INTERNAL_USE,SMALL_RETAIL,SAFETY_CRITICAL_COLD_CHAIN,CRITICAL,RULE_TRIGGERED,INTERNAL_OPERATION,IN_SEASON,CUP,238,216,461.94,115.55,29888.01,36872.84,0.0,17568.29,0.0,14972.3,219.51,702,419,1,1.7605,2.9496,163.57,0.0,2280.1,922.35,1
